* Measurement data measured by REW V5.20.13
* Source: ASIO hdspfire, Analog 1 (1)
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS, at 44100 Hz
* Dated: 04/06/2024 15:30:21
* Sense Resistor: 26.3
* Lead resistance: 0.000
* Input resistance: 20000.000
* Calibration factor: 0.9925
* Note: 
* Measurement: Parlante Colgado
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz)	Z(Ohms)	Phase(degrees)
289.352417	10.709770	33.7659
289.688873	10.719657	33.8435
290.025330	10.727659	33.8330
290.361786	10.731936	33.9039
290.698242	10.743322	33.8987
291.034698	10.742920	33.9634
291.371155	10.758616	33.9805
291.707611	10.757282	34.0197
292.044067	10.773463	34.0498
292.380524	10.769353	34.0676
292.716980	10.785143	34.1408
293.053436	10.787178	34.1311
293.389893	10.799068	34.2073
293.726349	10.803319	34.1800
294.062805	10.809034	34.2714
294.399261	10.819320	34.2524
294.735718	10.822357	34.3309
295.072174	10.834943	34.3158
295.408630	10.834211	34.3844
295.745087	10.849274	34.3914
296.081543	10.848513	34.4417
296.417999	10.865484	34.4578
296.754456	10.861341	34.4726
297.090912	10.873220	34.5339
297.427368	10.875937	34.5575
297.763824	10.890477	34.6123
298.100281	10.895052	34.6028
298.436737	10.902520	34.6507
298.773193	10.905643	34.6600
299.109650	10.913678	34.7329
299.446106	10.924192	34.7342
299.782562	10.929152	34.7771
300.119019	10.937135	34.7866
300.455475	10.940802	34.8389
300.791931	10.951962	34.8610
301.128387	10.957083	34.8912
301.464844	10.964983	34.9102
301.801300	10.968273	34.9480
302.137756	10.977056	34.9859
302.474213	10.983700	35.0228
302.810669	10.994722	35.0505
303.147125	11.000022	35.0631
303.483582	11.005894	35.0949
303.820038	11.010748	35.1296
304.156494	11.019477	35.1732
304.492950	11.028071	35.1973
304.829407	11.035453	35.2243
305.165863	11.042473	35.2479
305.502319	11.048807	35.2789
305.838776	11.056409	35.3063
306.175232	11.063264	35.3316
306.511688	11.068459	35.3568
306.848145	11.074575	35.3991
307.184601	11.083551	35.4327
307.521057	11.091751	35.4545
307.857513	11.097892	35.4774
308.193970	11.103501	35.5052
308.530426	11.109711	35.5426
308.866882	11.117376	35.5742
309.203339	11.124648	35.6082
309.539795	11.133520	35.6362
309.876251	11.140460	35.6572
310.212708	11.147331	35.6826
310.549164	11.152315	35.7106
310.885620	11.160540	35.7490
311.222076	11.168101	35.7684
311.558533	11.173962	35.7968
311.894989	11.180944	35.8265
312.231445	11.187380	35.8570
312.567902	11.195755	35.8868
312.904358	11.202289	35.9074
313.240814	11.208714	35.9364
313.577271	11.214967	35.9635
313.913727	11.221314	35.9958
314.250183	11.228508	36.0305
314.586639	11.237396	36.0609
314.923096	11.245371	36.0796
315.259552	11.251616	36.1039
315.596008	11.258303	36.1269
315.932465	11.264125	36.1577
316.268921	11.271416	36.1880
316.605377	11.279429	36.2133
316.941833	11.284907	36.2372
317.278290	11.292207	36.2694
317.614746	11.298956	36.2993
317.951202	11.307571	36.3280
318.287659	11.314942	36.3468
318.624115	11.320637	36.3698
318.960571	11.326274	36.4008
319.297028	11.333403	36.4368
319.633484	11.342247	36.4682
319.969940	11.350891	36.4874
320.306396	11.357631	36.5052
320.642853	11.362813	36.5262
320.979309	11.368392	36.5595
321.315765	11.375566	36.5911
321.652222	11.383115	36.6224
321.988678	11.391478	36.6471
322.325134	11.398622	36.6671
322.661591	11.404108	36.6920
322.998047	11.411484	36.7259
323.334503	11.419950	36.7489
323.670959	11.426601	36.7661
324.007416	11.432182	36.7889
324.343872	11.436826	36.8209
324.680328	11.445248	36.8621
325.016785	11.455231	36.8836
325.353241	11.462065	36.8959
325.689697	11.467752	36.9204
326.026154	11.474386	36.9433
326.362610	11.479405	36.9689
326.699066	11.486250	37.0055
327.035522	11.494472	37.0325
327.371979	11.501778	37.0545
327.708435	11.508026	37.0833
328.044891	11.516666	37.1119
328.381348	11.524445	37.1297
328.717804	11.530901	37.1495
329.054260	11.536794	37.1712
329.390717	11.542303	37.1978
329.727173	11.548477	37.2316
330.063629	11.556637	37.2627
330.400085	11.565089	37.2870
330.736542	11.572706	37.3060
331.072998	11.579227	37.3216
331.409454	11.583658	37.3465
331.745911	11.589880	37.3799
332.082367	11.597665	37.4120
332.418823	11.605789	37.4373
332.755280	11.613747	37.4606
333.091736	11.621819	37.4778
333.428192	11.626728	37.4937
333.764648	11.633401	37.5277
334.101105	11.641437	37.5440
334.437561	11.646029	37.5651
334.774017	11.652507	37.5975
335.110474	11.659485	37.6249
335.446930	11.667610	37.6541
335.783386	11.675732	37.6723
336.119843	11.682081	37.6936
336.456299	11.689675	37.7159
336.792755	11.695373	37.7311
337.129211	11.700144	37.7649
337.465668	11.709319	37.7956
337.802124	11.716147	37.8143
338.138580	11.724148	37.8430
338.475037	11.731809	37.8566
338.811493	11.737559	37.8788
339.147949	11.743917	37.9004
339.484406	11.749463	37.9294
339.820862	11.757377	37.9603
340.157318	11.765443	37.9817
340.493774	11.772276	38.0035
340.830231	11.779801	38.0230
341.166687	11.784389	38.0451
341.503143	11.791808	38.0794
341.839600	11.799976	38.1039
342.176056	11.807584	38.1235
342.512512	11.815141	38.1443
342.848969	11.820810	38.1590
343.185425	11.826278	38.1868
343.521881	11.832999	38.2165
343.858337	11.840440	38.2425
344.194794	11.848178	38.2683
344.531250	11.855805	38.2925
344.867706	11.864765	38.3104
345.204163	11.871421	38.3216
345.540619	11.876081	38.3389
345.877075	11.882447	38.3655
346.213531	11.887770	38.3859
346.549988	11.893764	38.4165
346.886444	11.900891	38.4431
347.222900	11.907203	38.4721
347.559357	11.916452	38.5022
347.895813	11.924750	38.5154
348.232269	11.930214	38.5359
348.568726	11.937927	38.5621
348.905182	11.944951	38.5848
349.241638	11.953338	38.6047
349.578094	11.960593	38.6202
349.914551	11.966084	38.6348
350.251007	11.971755	38.6594
350.587463	11.977905	38.6873
350.923920	11.985895	38.7096
351.260376	11.992249	38.7314
351.596832	11.999249	38.7552
351.933289	12.006618	38.7771
352.269745	12.013762	38.7978
352.606201	12.020071	38.8172
352.942657	12.027422	38.8408
353.279114	12.033295	38.8608
353.615570	12.041160	38.8868
353.952026	12.047870	38.9046
354.288483	12.054884	38.9263
354.624939	12.060987	38.9457
354.961395	12.067934	38.9754
355.297852	12.076168	38.9911
355.634308	12.082145	39.0137
355.970764	12.089510	39.0350
356.307220	12.096887	39.0558
356.643677	12.103095	39.0729
356.980133	12.109502	39.0997
357.316589	12.117790	39.1211
357.653046	12.124334	39.1374
357.989502	12.130765	39.1583
358.325958	12.137129	39.1837
358.662415	12.145371	39.2057
358.998871	12.152623	39.2219
359.335327	12.158782	39.2378
359.671783	12.164178	39.2588
360.008240	12.169962	39.2878
360.344696	12.178244	39.3158
360.681152	12.186097	39.3344
361.017609	12.193431	39.3569
361.354065	12.201971	39.3724
361.690521	12.208212	39.3844
362.026978	12.213227	39.3996
362.363434	12.217953	39.4295
362.699890	12.225663	39.4585
363.036346	12.234185	39.4837
363.372803	12.242445	39.4991
363.709259	12.250035	39.5158
364.045715	12.256643	39.5280
364.382172	12.262464	39.5462
364.718628	12.268064	39.5667
365.055084	12.274787	39.5944
365.391541	12.282535	39.6157
365.727997	12.290764	39.6368
366.064453	12.297550	39.6472
366.400909	12.303573	39.6714
366.737366	12.311472	39.6903
367.073822	12.317990	39.7040
367.410278	12.323397	39.7278
367.746735	12.331274	39.7519
368.083191	12.338883	39.7673
368.419647	12.344324	39.7863
368.756104	12.352079	39.8110
369.092560	12.358735	39.8260
369.429016	12.364855	39.8501
369.765472	12.372308	39.8730
370.101929	12.380051	39.8963
370.438385	12.388397	39.9081
370.774841	12.393573	39.9255
371.111298	12.400407	39.9474
371.447754	12.407649	39.9684
371.784210	12.413650	39.9834
372.120667	12.420299	40.0122
372.457123	12.428162	40.0271
372.793579	12.433721	40.0497
373.130035	12.442217	40.0760
373.466492	12.450459	40.0865
373.802948	12.456431	40.1021
374.139404	12.462392	40.1167
374.475861	12.467554	40.1430
374.812317	12.476077	40.1641
375.148773	12.480649	40.1803
375.485229	12.489217	40.2192
375.821686	12.499705	40.2228
376.158142	12.503700	40.2348
376.494598	12.510691	40.2634
376.831055	12.519989	40.2756
377.167511	12.524537	40.2811
377.503967	12.528757	40.3101
377.840424	12.536963	40.3341
378.176880	12.542812	40.3534
378.513336	12.550541	40.3822
378.849792	12.559672	40.4015
379.186249	12.568423	40.4119
379.522705	12.573678	40.4161
379.859161	12.577909	40.4450
380.195618	12.587499	40.4619
380.532074	12.590196	40.4723
380.868530	12.597119	40.5189
381.204987	12.609101	40.5299
381.541443	12.614075	40.5386
381.877899	12.621308	40.5634
382.214355	12.629808	40.5703
382.550812	12.631574	40.5817
382.887268	12.638597	40.6272
383.223724	12.649683	40.6381
383.560181	12.654801	40.6466
383.896637	12.661073	40.6695
384.233093	12.666983	40.6858
384.569550	12.674594	40.7173
384.906006	12.683898	40.7216
385.242462	12.687386	40.7379
385.578918	12.695001	40.7630
385.915375	12.701221	40.7776
386.251831	12.708113	40.8048
386.588287	12.716925	40.8178
386.924744	12.722377	40.8321
387.261200	12.729170	40.8544
387.597656	12.737066	40.8728
387.934113	12.743937	40.8841
388.270569	12.750422	40.9031
388.607025	12.756489	40.9126
388.943481	12.760285	40.9435
389.279938	12.771523	40.9728
389.616394	12.779514	40.9711
389.952850	12.783566	40.9923
390.289307	12.792794	41.0113
390.625763	12.797646	41.0188
390.962219	12.804121	41.0476
391.298676	12.812308	41.0591
391.635132	12.817149	41.0755
391.971588	12.824332	41.1003
392.308044	12.831131	41.1145
392.644501	12.837515	41.1404
392.980957	12.845990	41.1575
393.317413	12.852959	41.1759
393.653870	12.861094	41.1908
393.990326	12.867803	41.2035
394.326782	12.874204	41.2187
394.663239	12.880372	41.2342
394.999695	12.886363	41.2557
395.336151	12.893990	41.2720
395.672607	12.899640	41.2920
396.009064	12.907881	41.3107
396.345520	12.914317	41.3260
396.681976	12.921372	41.3434
397.018433	12.928586	41.3611
397.354889	12.935380	41.3732
397.691345	12.941764	41.3935
398.027802	12.949989	41.4081
398.364258	12.956256	41.4137
398.700714	12.959928	41.4335
399.037170	12.968248	41.4576
399.373627	12.974050	41.4646
399.710083	12.978898	41.4954
400.046539	12.989038	41.5133
400.382996	12.994346	41.5278
400.719452	13.004180	41.5542
401.055908	13.013295	41.5501
401.392365	13.016271	41.5631
401.728821	13.025249	41.5805
402.065277	13.027962	41.5829
402.401733	13.033714	41.6213
402.738190	13.042414	41.6293
403.074646	13.045135	41.6552
403.411102	13.056548	41.6895
403.747559	13.064205	41.6889
404.084015	13.070329	41.7180
404.420471	13.080939	41.7284
404.756927	13.087341	41.7338
405.093384	13.092624	41.7440
405.429840	13.098864	41.7639
405.766296	13.104465	41.7660
406.102753	13.105389	41.7993
406.439209	13.116151	41.8307
406.775665	13.121186	41.8432
407.112122	13.129514	41.8805
407.448578	13.140980	41.8961
407.785034	13.151008	41.8962
408.121490	13.154852	41.8948
408.457947	13.161449	41.9147
408.794403	13.165284	41.9109
409.130859	13.167425	41.9525
409.467316	13.179012	41.9630
409.803772	13.178246	41.9834
410.140228	13.191969	42.0303
410.476685	13.200019	42.0200
410.813141	13.207324	42.0465
411.149597	13.215553	42.0413
411.486053	13.218599	42.0612
411.822510	13.227198	42.0800
412.158966	13.233643	42.0936
412.495422	13.242173	42.1039
412.831879	13.245862	42.1085
413.168335	13.251284	42.1318
413.504791	13.255665	42.1502
413.841248	13.263047	42.1821
414.177704	13.269892	42.2071
414.514160	13.283801	42.2365
414.850616	13.291992	42.2147
415.187073	13.295303	42.2445
415.523529	13.307475	42.2350
415.859985	13.302396	42.2426
416.196442	13.313630	42.2979
416.532898	13.321009	42.2780
416.869354	13.321646	42.3205
417.205811	13.334386	42.3361
417.542267	13.337017	42.3475
417.878723	13.346181	42.3808
418.215179	13.355568	42.3867
418.551636	13.361664	42.4000
418.888092	13.370708	42.4135
419.224548	13.377143	42.4094
419.561005	13.379546	42.4289
419.897461	13.389795	42.4453
420.233917	13.391054	42.4393
420.570374	13.394606	42.4912
420.906830	13.408021	42.5024
421.243286	13.409613	42.5152
421.579742	13.422119	42.5593
421.916199	13.433313	42.5412
422.252655	13.434805	42.5550
422.589111	13.443259	42.5797
422.925568	13.451676	42.5890
423.262024	13.457671	42.5965
423.598480	13.463712	42.6102
423.934937	13.469194	42.6211
424.271393	13.472811	42.6320
424.607849	13.474455	42.6690
424.944305	13.486388	42.7095
425.280762	13.495620	42.7086
425.617218	13.499182	42.7322
425.953674	13.511008	42.7631
426.290131	13.521620	42.7500
426.626587	13.522977	42.7560
426.963043	13.531403	42.7755
427.299500	13.535603	42.7655
427.635956	13.534884	42.7934
427.972412	13.544415	42.8293
428.308868	13.552023	42.8289
428.645325	13.554312	42.8553
428.981781	13.566416	42.8874
429.318237	13.576448	42.8831
429.654694	13.582718	42.8902
429.991150	13.591451	42.8971
430.327606	13.597479	42.8877
430.664062	13.598482	42.8980
431.000519	13.603436	42.9354
431.336975	13.618319	42.9557
431.673431	13.625088	42.9284
432.009888	13.623683	42.9459
432.346344	13.629314	42.9816
432.682800	13.636718	43.0121
433.019257	13.646088	43.0558
433.355713	13.667167	43.0810
433.692169	13.680526	43.0337
434.028625	13.679358	43.0170
434.365082	13.679737	43.0290
434.701538	13.679762	43.0559
435.037994	13.684244	43.1020
435.374451	13.692453	43.1342
435.710907	13.699997	43.1782
436.047363	13.716726	43.2052
436.383820	13.726947	43.1952
436.720276	13.733060	43.1986
437.056732	13.738724	43.2059
437.393188	13.743712	43.2130
437.729645	13.747912	43.2295
438.066101	13.754977	43.2406
438.402557	13.757725	43.2402
438.739014	13.757350	43.2678
439.075470	13.765068	43.3064
439.411926	13.772296	43.3191
439.748383	13.779490	43.3482
440.084839	13.789835	43.3555
440.421295	13.795623	43.3633
440.757751	13.802629	43.3808
441.094208	13.813692	43.3935
441.430664	13.823007	43.3767
441.767120	13.823759	43.3628
442.103577	13.823084	43.3863
442.440033	13.829337	43.4156
442.776489	13.835194	43.4414
443.112946	13.846497	43.4707
443.449402	13.858477	43.4684
443.785858	13.863004	43.4575
444.122314	13.863819	43.4788
444.458771	13.871749	43.5132
444.795227	13.880984	43.5320
445.131683	13.890687	43.5546
445.468140	13.904134	43.5594
445.804596	13.910703	43.5425
446.141052	13.913366	43.5512
446.477509	13.919358	43.5628
446.813965	13.922112	43.5698
447.150421	13.925581	43.6019
447.486877	13.933537	43.6249
447.823334	13.941090	43.6456
448.159790	13.947137	43.6581
448.496246	13.954985	43.6921
448.832703	13.966387	43.7004
449.169159	13.975612	43.7022
449.505615	13.978433	43.6976
449.842072	13.984511	43.7218
450.178528	13.988377	43.7296
450.514984	13.996264	43.7655
450.851440	14.007649	43.7725
451.187897	14.016272	43.7660
451.524353	14.018203	43.7598
451.860809	14.020458	43.7777
452.197266	14.022008	43.8008
452.533722	14.029593	43.8502
452.870178	14.043108	43.8679
453.206635	14.053543	43.8719
453.543091	14.061200	43.8685
453.879547	14.066264	43.8704
454.216003	14.069436	43.8799
454.552460	14.074220	43.9056
454.888916	14.082903	43.9255
455.225372	14.090597	43.9321
455.561829	14.095457	43.9429
455.898285	14.101300	43.9601
456.234741	14.107203	43.9790
456.571198	14.114752	43.9998
456.907654	14.123115	44.0154
457.244110	14.131895	44.0275
457.580566	14.139290	44.0289
457.917023	14.144450	44.0405
458.253479	14.151567	44.0497
458.589935	14.156820	44.0585
458.926392	14.162425	44.0704
459.262848	14.167277	44.0841
459.599304	14.173586	44.1041
459.935760	14.180346	44.1168
460.272217	14.186929	44.1360
460.608673	14.194984	44.1474
460.945129	14.201499	44.1607
461.281586	14.209230	44.1744
461.618042	14.216858	44.1823
461.954498	14.222547	44.1954
462.290955	14.232146	44.2092
462.627411	14.239273	44.2063
462.963867	14.244004	44.2095
463.300323	14.247430	44.2201
463.636780	14.251832	44.2361
463.973236	14.255711	44.2624
464.309692	14.265336	44.2919
464.646149	14.274664	44.3018
464.982605	14.283080	44.3146
465.319061	14.291950	44.3165
465.655518	14.296439	44.3172
465.991974	14.300633	44.3333
466.328430	14.306817	44.3509
466.664886	14.313202	44.3692
467.001343	14.321218	44.3876
467.337799	14.329820	44.4006
467.674255	14.338567	44.4058
468.010712	14.344405	44.4054
468.347168	14.347642	44.4160
468.683624	14.353951	44.4374
469.020081	14.360454	44.4483
469.356537	14.366144	44.4669
469.692993	14.374367	44.4886
470.029449	14.384627	44.4946
470.365906	14.390432	44.4947
470.702362	14.395616	44.5040
471.038818	14.401087	44.5152
471.375275	14.405945	44.5269
471.711731	14.410732	44.5473
472.048187	14.418587	44.5709
472.384644	14.427270	44.5819
472.721100	14.434581	44.5941
473.057556	14.441937	44.6026
473.394012	14.448853	44.6160
473.730469	14.456656	44.6235
474.066925	14.463568	44.6315
474.403381	14.470134	44.6337
474.739838	14.474113	44.6392
475.076294	14.477378	44.6537
475.412750	14.482565	44.6782
475.749207	14.489479	44.7006
476.085663	14.499381	44.7223
476.422119	14.508489	44.7274
476.758575	14.517415	44.7353
477.095032	14.524651	44.7261
477.431488	14.526208	44.7290
477.767944	14.529544	44.7512
478.104401	14.536486	44.7759
478.440857	14.546125	44.7908
478.777313	14.553925	44.7907
479.113770	14.558262	44.7961
479.450226	14.562577	44.8099
479.786682	14.567927	44.8304
480.123138	14.574994	44.8523
480.459595	14.584956	44.8721
480.796051	14.594881	44.8739
481.132507	14.601353	44.8740
481.468964	14.605797	44.8813
481.805420	14.612589	44.8981
482.141876	14.619821	44.9032
482.478333	14.625078	44.9103
482.814789	14.629452	44.9227
483.151245	14.634754	44.9425
483.487701	14.642560	44.9649
483.824158	14.651657	44.9734
484.160614	14.657656	44.9823
484.497070	14.664345	44.9961
484.833527	14.671748	45.0095
485.169983	14.679314	45.0187
485.506439	14.686011	45.0259
485.842896	14.691650	45.0373
486.179352	14.699057	45.0474
486.515808	14.703681	45.0538
486.852264	14.708674	45.0745
487.188721	14.717056	45.0950
487.525177	14.726708	45.1005
487.861633	14.731960	45.0997
488.198090	14.736059	45.1134
488.534546	14.742397	45.1316
488.871002	14.750086	45.1444
489.207458	14.757327	45.1556
489.543915	14.764811	45.1589
489.880371	14.768387	45.1673
490.216827	14.775032	45.1858
490.553284	14.781331	45.1954
490.889740	14.787374	45.2132
491.226196	14.796195	45.2283
491.562653	14.804323	45.2303
491.899109	14.809031	45.2350
492.235565	14.813517	45.2497
492.572021	14.820217	45.2723
492.908478	14.829951	45.2857
493.244934	14.838214	45.2876
493.581390	14.843347	45.2911
493.917847	14.848918	45.3036
494.254303	14.854942	45.3142
494.590759	14.860424	45.3280
494.927216	14.867614	45.3462
495.263672	14.876322	45.3538
495.600128	14.881701	45.3562
495.936584	14.885597	45.3709
496.273041	14.892803	45.3928
496.609497	14.900972	45.4007
496.945953	14.906833	45.4118
497.282410	14.913010	45.4244
497.618866	14.920774	45.4437
497.955322	14.930301	45.4462
498.291779	14.935208	45.4473
498.628235	14.940066	45.4588
498.964691	14.946218	45.4709
499.301147	14.951775	45.4816
499.637604	14.957620	45.4956
499.974060	14.964171	45.5125
500.310516	14.972843	45.5229
500.646973	14.978969	45.5259
500.983429	14.983571	45.5370
501.319885	14.989573	45.5557
501.656342	14.998491	45.5711
501.992798	15.006600	45.5723
502.329254	15.011404	45.5783
502.665710	15.017117	45.5920
503.002167	15.024771	45.6040
503.338623	15.030555	45.6062
503.675079	15.034513	45.6247
504.011536	15.043451	45.6428
504.347992	15.051369	45.6484
504.684448	15.057794	45.6526
505.020905	15.062245	45.6642
505.357361	15.069347	45.6803
505.693817	15.076918	45.6922
506.030273	15.083781	45.6971
506.366730	15.089741	45.7108
506.703186	15.096824	45.7195
507.039642	15.104123	45.7288
507.376099	15.109213	45.7320
507.712555	15.113664	45.7471
508.049011	15.120398	45.7675
508.385468	15.129662	45.7783
508.721924	15.136294	45.7793
509.058380	15.140666	45.7905
509.394836	15.147845	45.8053
509.731293	15.154718	45.8112
510.067749	15.159171	45.8215
510.404205	15.165457	45.8398
510.740662	15.173762	45.8560
511.077118	15.183246	45.8585
511.413574	15.187365	45.8531
511.750031	15.189461	45.8737
512.086487	15.198144	45.8939
512.422943	15.205379	45.9010
512.759399	15.210662	45.9105
513.095856	15.216843	45.9320
513.432312	15.227342	45.9454
513.768768	15.234659	45.9407
514.105225	15.237471	45.9523
514.441681	15.245411	45.9785
514.778137	15.256883	45.9831
515.114594	15.263294	45.9770
515.451050	15.266570	45.9829
515.787506	15.272770	46.0041
516.123962	15.282489	46.0064
516.460419	15.285271	46.0039
516.796875	15.288268	46.0277
517.133331	15.298457	46.0499
517.469788	15.306613	46.0438
517.806244	15.308704	46.0508
518.142700	15.312938	46.0787
518.479156	15.324736	46.1004
518.815613	15.333135	46.0940
519.152069	15.336596	46.1043
519.488525	15.345213	46.1247
519.824982	15.354589	46.1210
520.161438	15.357253	46.1208
520.497894	15.361593	46.1425
520.834351	15.370235	46.1574
521.170807	15.377849	46.1609
521.507263	15.381245	46.1654
521.843719	15.386309	46.1958
522.180176	15.399248	46.2110
522.516632	15.407742	46.2026
522.853088	15.411767	46.2048
523.189545	15.418106	46.2188
523.526001	15.425425	46.2203
523.862457	15.429523	46.2257
524.198914	15.433777	46.2395
524.535370	15.441429	46.2590
524.871826	15.449062	46.2597
525.208282	15.452259	46.2717
525.544739	15.459734	46.2949
525.881195	15.470030	46.3034
526.217651	15.476602	46.3004
526.554108	15.480510	46.3096
526.890564	15.486734	46.3265
527.227020	15.494830	46.3375
527.563477	15.501126	46.3416
527.899933	15.505816	46.3571
528.236389	15.515107	46.3739
528.572845	15.523059	46.3742
528.909302	15.527965	46.3810
529.245758	15.534447	46.3959
529.582214	15.542508	46.4033
529.918671	15.548482	46.4091
530.255127	15.554771	46.4173
530.591583	15.559921	46.4283
530.928040	15.567778	46.4423
531.264496	15.574406	46.4457
531.600952	15.579917	46.4586
531.937408	15.587739	46.4678
532.273865	15.592978	46.4738
532.610321	15.599468	46.4909
532.946777	15.608020	46.4984
533.283234	15.613919	46.5043
533.619690	15.621070	46.5146
