	SM57_PROX_20		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
6899.414063	-8.24	125.16	0.79
6902.343750	-8.24	124.72	0.84
6905.273438	-8.23	124.24	0.83
6908.203125	-8.23	123.70	0.76
6911.132813	-8.23	123.15	0.65
6914.062500	-8.23	122.58	0.69
6916.992188	-8.22	121.98	0.82
6919.921875	-8.22	121.38	0.66
6922.851563	-8.22	120.75	0.53
6925.781250	-8.21	120.13	0.26
6928.710938	-8.21	119.50	0.75
6931.640625	-8.20	118.88	0.75
6934.570313	-8.20	118.28	0.86
6937.500000	-8.19	117.68	0.96
6940.429688	-8.19	117.07	0.75
6943.359375	-8.18	116.47	0.66
6946.289063	-8.18	115.89	0.62
6949.218750	-8.18	115.34	0.94
6952.148438	-8.17	114.82	0.83
6955.078125	-8.17	114.31	0.84
6958.007813	-8.16	113.79	0.76
6960.937500	-8.16	113.28	0.81
6963.867188	-8.15	112.75	0.64
6966.796875	-8.15	112.23	0.88
6969.726563	-8.14	111.67	0.90
6972.656250	-8.13	111.08	0.76
6975.585938	-8.13	110.47	0.85
6978.515625	-8.12	109.82	0.86
6981.445313	-8.12	109.15	0.75
6984.375000	-8.12	108.45	0.91
6987.304688	-8.11	107.71	0.62
6990.234375	-8.11	106.96	0.57
6993.164063	-8.11	106.23	0.63
6996.093750	-8.11	105.49	0.51
6999.023438	-8.10	104.74	0.64
7001.953125	-8.10	103.96	0.42
7004.882813	-8.10	103.16	0.52
7007.812500	-8.10	102.35	0.42
7010.742188	-8.09	101.53	0.50
7013.671875	-8.09	100.70	0.50
7016.601563	-8.09	99.90	0.59
7019.531250	-8.09	99.13	0.60
7022.460938	-8.08	98.39	0.13
7025.390625	-8.08	97.69	0.43
7028.320313	-8.08	97.01	0.55
7031.250000	-8.07	96.35	0.44
7034.179688	-8.07	95.70	0.26
7037.109375	-8.06	95.09	0.15
7040.039063	-8.06	94.48	0.18
7042.968750	-8.06	93.89	0.73
7045.898438	-8.05	93.34	0.79
7048.828125	-8.05	92.83	0.44
7051.757813	-8.04	92.35	0.37
7054.687500	-8.04	91.89	0.69
7057.617188	-8.04	91.47	0.67
7060.546875	-8.03	91.08	0.60
7063.476563	-8.03	90.66	0.20
7066.406250	-8.03	90.27	0.07
7069.335938	-8.03	89.88	0.18
7072.265625	-8.03	89.49	0.26
7075.195313	-8.02	89.11	0.63
7078.125000	-8.02	88.72	0.67
7081.054688	-8.02	88.32	0.63
7083.984375	-8.01	87.90	0.43
7086.914063	-8.01	87.48	0.85
7089.843750	-8.00	87.05	0.36
7092.773438	-8.00	86.63	0.50
7095.703125	-7.99	86.23	0.20
7098.632813	-7.98	85.83	0.49
7101.562500	-7.98	85.43	0.47
7104.492188	-7.97	85.01	0.23
7107.421875	-7.96	84.61	0.65
7110.351563	-7.95	84.24	0.51
7113.281250	-7.95	83.86	0.47
7116.210938	-7.94	83.47	0.54
7119.140625	-7.93	83.07	0.91
7122.070313	-7.93	82.65	0.80
7125.000000	-7.92	82.27	0.62
7127.929688	-7.92	81.90	0.82
7130.859375	-7.92	81.52	0.71
7133.789063	-7.91	81.17	0.75
7136.718750	-7.91	80.84	0.84
7139.648438	-7.91	80.54	0.79
7142.578125	-7.90	80.27	0.71
7145.507813	-7.90	80.02	0.93
7148.437500	-7.91	79.84	0.80
7151.367188	-7.91	79.70	0.77
7154.296875	-7.91	79.59	0.86
7157.226563	-7.91	79.51	0.44
7160.156250	-7.92	79.44	0.44
7163.085938	-7.92	79.38	0.43
7166.015625	-7.92	79.34	0.38
7168.945313	-7.92	79.31	0.25
7171.875000	-7.92	79.28	0.26
7174.804688	-7.92	79.26	0.73
7177.734375	-7.93	79.28	0.72
7180.664063	-7.93	79.32	0.46
7183.593750	-7.93	79.37	0.45
7186.523438	-7.93	79.43	0.29
7189.453125	-7.94	79.49	0.26
7192.382813	-7.94	79.55	0.44
7195.312500	-7.94	79.61	0.29
7198.242188	-7.95	79.68	0.37
7201.171875	-7.95	79.78	0.38
7204.101563	-7.95	79.87	0.23
7207.031250	-7.95	79.96	0.15
7209.960938	-7.95	80.04	0.37
7212.890625	-7.95	80.13	0.48
7215.820313	-7.95	80.21	0.62
7218.750000	-7.95	80.32	0.53
7221.679688	-7.95	80.48	0.60
7224.609375	-7.95	80.67	0.36
7227.539063	-7.96	80.87	0.70
7230.468750	-7.96	81.09	0.52
7233.398438	-7.96	81.32	0.27
7236.328125	-7.96	81.55	0.28
7239.257813	-7.97	81.79	0.08
7242.187500	-7.97	82.02	0.55
7245.117188	-7.97	82.26	0.46
7248.046875	-7.97	82.50	0.27
7250.976563	-7.97	82.75	0.48
7253.906250	-7.97	83.00	0.76
7256.835938	-7.97	83.27	0.66
7259.765625	-7.98	83.55	0.65
7262.695313	-7.98	83.88	0.41
7265.625000	-7.98	84.22	0.19
7268.554688	-7.98	84.55	0.45
7271.484375	-7.98	84.88	0.54
7274.414063	-7.97	85.22	0.48
7277.343750	-7.97	85.57	0.23
7280.273438	-7.97	85.92	0.17
7283.203125	-7.96	86.26	0.43
7286.132813	-7.95	86.61	0.22
7289.062500	-7.95	86.97	0.49
7291.992188	-7.94	87.34	0.49
7294.921875	-7.93	87.71	0.64
7297.851563	-7.92	88.07	0.37
7300.781250	-7.91	88.44	0.36
7303.710938	-7.90	88.81	0.56
7306.640625	-7.89	89.16	0.40
7309.570313	-7.88	89.50	0.67
7312.500000	-7.86	89.82	0.73
7315.429688	-7.85	90.14	0.24
7318.359375	-7.83	90.46	0.66
7321.289063	-7.82	90.78	0.58
7324.218750	-7.80	91.09	0.51
7327.148438	-7.78	91.41	0.47
7330.078125	-7.77	91.72	0.22
7333.007813	-7.75	92.03	0.21
7335.937500	-7.73	92.33	0.51
7338.867188	-7.71	92.62	0.66
7341.796875	-7.69	92.90	0.06
7344.726563	-7.67	93.17	0.36
7347.656250	-7.66	93.46	0.62
7350.585938	-7.64	93.78	0.63
7353.515625	-7.62	94.13	0.61
7356.445313	-7.61	94.49	0.66
7359.375000	-7.59	94.87	0.63
7362.304688	-7.57	95.27	0.53
7365.234375	-7.56	95.67	0.60
7368.164063	-7.54	96.09	0.42
7371.093750	-7.53	96.51	0.65
7374.023438	-7.51	96.95	0.54
7376.953125	-7.50	97.39	0.59
7379.882813	-7.49	97.84	0.67
7382.812500	-7.47	98.30	0.47
7385.742188	-7.46	98.76	0.30
7388.671875	-7.44	99.22	0.85
7391.601563	-7.42	99.68	0.81
7394.531250	-7.40	100.12	0.76
7397.460938	-7.39	100.56	0.64
7400.390625	-7.37	101.00	0.74
7403.320313	-7.35	101.43	0.85
7406.250000	-7.33	101.87	0.74
7409.179688	-7.31	102.29	0.84
7412.109375	-7.30	102.70	0.76
7415.039063	-7.28	103.09	0.89
7417.968750	-7.26	103.48	0.69
7420.898438	-7.24	103.86	0.81
7423.828125	-7.23	104.25	0.70
7426.757813	-7.21	104.64	0.48
7429.687500	-7.19	105.03	0.45
7432.617188	-7.18	105.44	0.62
7435.546875	-7.16	105.84	0.86
7438.476563	-7.15	106.24	0.80
7441.406250	-7.13	106.64	0.73
7444.335938	-7.12	107.04	0.86
7447.265625	-7.10	107.45	0.79
7450.195313	-7.09	107.87	0.72
7453.125000	-7.07	108.28	0.87
7456.054688	-7.06	108.68	0.93
7458.984375	-7.05	109.06	0.92
7461.914063	-7.04	109.43	0.86
7464.843750	-7.02	109.79	0.60
7467.773438	-7.01	110.15	0.31
7470.703125	-7.00	110.52	0.49
7473.632813	-6.99	110.89	0.67
7476.562500	-6.98	111.27	0.83
7479.492188	-6.96	111.64	0.29
7482.421875	-6.95	112.02	0.44
7485.351563	-6.94	112.38	0.55
7488.281250	-6.92	112.73	0.67
7491.210938	-6.91	113.04	0.40
7494.140625	-6.90	113.35	0.79
7497.070313	-6.89	113.66	0.88
7500.000000	-6.87	113.98	0.75
7502.929688	-6.86	114.32	0.35
7505.859375	-6.85	114.67	0.80
7508.789063	-6.84	115.03	0.96
7511.718750	-6.82	115.40	0.84
7514.648438	-6.81	115.78	0.57
7517.578125	-6.80	116.18	0.22
7520.507813	-6.79	116.58	0.70
7523.437500	-6.78	116.93	0.82
7526.367188	-6.77	117.26	0.15
7529.296875	-6.76	117.58	0.51
7532.226563	-6.75	117.89	0.72
7535.156250	-6.74	118.18	0.79
7538.085938	-6.74	118.45	0.53
7541.015625	-6.73	118.73	0.31
7543.945313	-6.72	119.01	0.11
7546.875000	-6.71	119.29	0.57
7549.804688	-6.70	119.56	0.51
7552.734375	-6.69	119.83	0.42
7555.664063	-6.68	120.09	0.18
7558.593750	-6.66	120.36	0.41
7561.523438	-6.65	120.62	0.36
7564.453125	-6.64	120.86	0.40
7567.382813	-6.63	121.10	0.51
7570.312500	-6.62	121.33	0.57
7573.242188	-6.61	121.55	0.49
7576.171875	-6.60	121.74	0.55
7579.101563	-6.59	121.92	0.45
7582.031250	-6.58	122.07	0.06
7584.960938	-6.57	122.22	0.31
7587.890625	-6.56	122.39	0.56
7590.820313	-6.56	122.58	0.72
7593.750000	-6.55	122.77	0.72
7596.679688	-6.54	122.98	0.44
7599.609375	-6.53	123.20	0.24
7602.539063	-6.53	123.43	0.44
7605.468750	-6.52	123.66	0.68
7608.398438	-6.51	123.85	0.64
7611.328125	-6.51	124.01	0.36
7614.257813	-6.50	124.15	0.22
7617.187500	-6.50	124.27	0.69
7620.117188	-6.49	124.39	0.73
7623.046875	-6.49	124.51	0.77
7625.976563	-6.48	124.65	0.88
7628.906250	-6.48	124.80	0.92
7631.835938	-6.48	124.96	0.82
7634.765625	-6.47	125.12	0.46
7637.695313	-6.47	125.26	0.55
7640.625000	-6.46	125.37	0.71
7643.554688	-6.46	125.43	0.84
7646.484375	-6.45	125.44	0.77
7649.414063	-6.45	125.40	0.86
7652.343750	-6.45	125.31	0.76
7655.273438	-6.45	125.18	0.76
7658.203125	-6.45	124.99	0.52
7661.132813	-6.45	124.79	0.19
7664.062500	-6.45	124.59	0.52
7666.992188	-6.46	124.40	0.90
7669.921875	-6.46	124.19	0.76
7672.851563	-6.46	123.95	0.56
7675.781250	-6.47	123.69	0.26
7678.710938	-6.47	123.45	0.44
7681.640625	-6.48	123.23	0.65
7684.570313	-6.48	123.05	0.26
7687.500000	-6.49	122.89	0.66
7690.429688	-6.50	122.70	0.60
7693.359375	-6.50	122.50	0.65
7696.289063	-6.51	122.27	0.70
7699.218750	-6.52	122.00	0.88
7702.148438	-6.53	121.68	0.38
7705.078125	-6.54	121.34	0.43
7708.007813	-6.55	121.00	0.54
7710.937500	-6.56	120.69	0.34
7713.867188	-6.56	120.37	0.67
7716.796875	-6.57	120.02	0.45
7719.726563	-6.58	119.64	0.43
7722.656250	-6.59	119.25	0.62
7725.585938	-6.60	118.81	0.17
7728.515625	-6.60	118.36	0.48
7731.445313	-6.61	117.89	0.59
7734.375000	-6.61	117.41	0.69
7737.304688	-6.61	116.92	0.38
7740.234375	-6.61	116.43	0.84
7743.164063	-6.61	115.91	0.81
7746.093750	-6.62	115.38	0.42
7749.023438	-6.62	114.83	0.30
7751.953125	-6.62	114.26	0.20
7754.882813	-6.62	113.67	0.32
7757.812500	-6.61	113.06	0.22
7760.742188	-6.61	112.43	0.45
7763.671875	-6.61	111.78	0.39
7766.601563	-6.61	111.12	0.34
7769.531250	-6.61	110.46	0.49
7772.460938	-6.60	109.78	0.56
7775.390625	-6.60	109.09	0.30
7778.320313	-6.60	108.38	0.23
7781.250000	-6.59	107.65	0.48
7784.179688	-6.59	106.91	0.38
7787.109375	-6.59	106.16	0.29
7790.039063	-6.58	105.40	0.26
7792.968750	-6.58	104.59	0.33
7795.898438	-6.58	103.75	0.15
7798.828125	-6.58	102.90	0.20
7801.757813	-6.57	102.03	0.19
7804.687500	-6.57	101.15	0.44
7807.617188	-6.57	100.26	0.58
7810.546875	-6.56	99.35	0.47
7813.476563	-6.55	98.45	0.64
7816.406250	-6.55	97.57	0.85
7819.335938	-6.54	96.72	0.68
7822.265625	-6.54	95.92	0.65
7825.195313	-6.53	95.11	0.63
7828.125000	-6.52	94.31	0.61
7831.054688	-6.51	93.52	0.54
7833.984375	-6.51	92.75	0.21
7836.914063	-6.50	91.97	0.22
7839.843750	-6.49	91.21	0.42
7842.773438	-6.48	90.46	0.69
7845.703125	-6.47	89.75	0.74
7848.632813	-6.47	89.06	0.41
7851.562500	-6.46	88.39	0.74
7854.492188	-6.45	87.78	0.56
7857.421875	-6.45	87.18	0.27
7860.351563	-6.44	86.59	0.75
7863.281250	-6.44	86.06	0.65
7866.210938	-6.44	85.59	0.71
7869.140625	-6.43	85.20	0.76
7872.070313	-6.43	84.88	0.68
7875.000000	-6.43	84.64	0.68
7877.929688	-6.43	84.49	0.70
7880.859375	-6.43	84.46	0.74
7883.789063	-6.43	84.49	0.31
7886.718750	-6.43	84.52	0.43
7889.648438	-6.44	84.55	0.51
7892.578125	-6.44	84.54	0.68
7895.507813	-6.44	84.48	0.54
7898.437500	-6.45	84.40	0.80
7901.367188	-6.45	84.34	0.70
7904.296875	-6.45	84.27	0.62
7907.226563	-6.46	84.20	0.77
7910.156250	-6.46	84.09	0.63
7913.085938	-6.47	83.97	0.14
7916.015625	-6.47	83.83	0.66
7918.945313	-6.48	83.71	0.86
7921.875000	-6.49	83.72	0.84
7924.804688	-6.50	83.81	0.26
7927.734375	-6.50	83.89	0.88
7930.664063	-6.51	83.95	0.91
7933.593750	-6.52	83.99	0.80
7936.523438	-6.52	84.02	0.87
7939.453125	-6.53	84.05	0.50
7942.382813	-6.53	84.09	0.60
7945.312500	-6.53	84.11	0.79
7948.242188	-6.53	84.13	0.74
7951.171875	-6.53	84.14	0.77
7954.101563	-6.53	84.15	0.89
7957.031250	-6.52	84.16	0.88
7959.960938	-6.52	84.17	0.63
7962.890625	-6.51	84.18	0.30
7965.820313	-6.50	84.19	0.58
7968.750000	-6.50	84.20	0.63
7971.679688	-6.49	84.19	0.40
7974.609375	-6.49	84.17	0.69
7977.539063	-6.48	84.11	0.61
7980.468750	-6.47	84.03	0.73
7983.398438	-6.47	83.94	0.43
7986.328125	-6.46	83.83	0.31
7989.257813	-6.45	83.70	0.65
7992.187500	-6.44	83.56	0.36
7995.117188	-6.44	83.44	0.50
7998.046875	-6.43	83.36	0.61
8000.976563	-6.43	83.32	0.06
8003.906250	-6.42	83.30	0.19
8006.835938	-6.42	83.28	0.80
8009.765625	-6.42	83.25	0.75
8012.695313	-6.42	83.17	0.58
8015.625000	-6.42	83.05	0.52
8018.554688	-6.42	82.89	0.20
8021.484375	-6.42	82.72	0.21
8024.414063	-6.42	82.53	0.19
8027.343750	-6.42	82.34	0.21
8030.273438	-6.42	82.15	0.47
8033.203125	-6.43	81.97	0.76
8036.132813	-6.43	81.82	0.96
8039.062500	-6.43	81.69	0.95
8041.992188	-6.43	81.58	0.95
8044.921875	-6.43	81.47	0.92
8047.851563	-6.43	81.38	0.74
8050.781250	-6.43	81.30	0.72
8053.710938	-6.43	81.26	0.62
8056.640625	-6.43	81.19	0.76
8059.570313	-6.44	81.13	0.77
8062.500000	-6.44	81.08	0.96
8065.429688	-6.44	81.05	0.95
8068.359375	-6.44	81.02	0.80
8071.289063	-6.43	81.00	0.85
8074.218750	-6.43	80.97	0.32
8077.148438	-6.43	80.96	0.82
8080.078125	-6.43	80.97	0.69
8083.007813	-6.43	81.00	0.55
8085.937500	-6.43	81.05	0.63
8088.867188	-6.43	81.12	0.33
8091.796875	-6.43	81.18	0.50
8094.726563	-6.43	81.25	0.79
8097.656250	-6.43	81.35	0.73
8100.585938	-6.42	81.44	0.72
8103.515625	-6.42	81.52	0.80
8106.445313	-6.41	81.59	0.81
8109.375000	-6.41	81.64	0.39
8112.304688	-6.40	81.70	0.40
8115.234375	-6.39	81.75	0.66
8118.164063	-6.39	81.82	0.41
8121.093750	-6.38	81.91	0.77
8124.023438	-6.38	82.00	0.78
8126.953125	-6.37	82.13	0.73
8129.882813	-6.37	82.31	0.26
8132.812500	-6.37	82.50	0.74
8135.742188	-6.36	82.72	0.57
8138.671875	-6.36	82.95	0.66
8141.601563	-6.36	83.18	0.71
8144.531250	-6.36	83.46	0.65
8147.460938	-6.36	83.78	0.57
8150.390625	-6.36	84.13	0.71
8153.320313	-6.36	84.49	0.61
8156.250000	-6.36	84.85	0.49
8159.179688	-6.36	85.20	0.65
8162.109375	-6.35	85.53	0.46
8165.039063	-6.35	85.85	0.46
8167.968750	-6.35	86.17	0.56
8170.898438	-6.36	86.49	0.77
8173.828125	-6.36	86.80	0.85
8176.757813	-6.36	87.06	0.62
8179.687500	-6.36	87.30	0.35
8182.617188	-6.37	87.53	0.61
8185.546875	-6.37	87.76	0.48
8188.476563	-6.37	87.98	0.62
8191.406250	-6.38	88.20	0.75
8194.335938	-6.38	88.42	0.48
8197.265625	-6.38	88.63	0.50
8200.195313	-6.39	88.84	0.39
8203.125000	-6.39	89.06	0.49
8206.054688	-6.39	89.29	0.54
8208.984375	-6.39	89.52	0.50
8211.914063	-6.40	89.76	0.22
8214.843750	-6.40	89.98	0.56
8217.773438	-6.41	90.19	0.27
8220.703125	-6.41	90.40	0.71
8223.632813	-6.41	90.61	0.84
8226.562500	-6.42	90.79	0.20
8229.492188	-6.42	90.96	0.44
8232.421875	-6.43	91.13	0.85
8235.351563	-6.43	91.34	0.78
8238.281250	-6.44	91.56	0.89
8241.210938	-6.44	91.80	0.41
8244.140625	-6.45	92.04	0.75
8247.070313	-6.46	92.30	0.92
8250.000000	-6.46	92.55	0.69
8252.929688	-6.47	92.81	0.32
8255.859375	-6.48	93.07	0.48
8258.789063	-6.49	93.33	0.67
8261.718750	-6.50	93.60	0.60
8264.648438	-6.51	93.89	0.72
8267.578125	-6.51	94.18	0.73
8270.507813	-6.52	94.49	0.60
8273.437500	-6.52	94.79	0.64
8276.367188	-6.52	95.10	0.12
8279.296875	-6.52	95.40	0.44
8282.226563	-6.52	95.69	0.43
8285.156250	-6.52	95.97	0.55
8288.085938	-6.51	96.25	0.67
8291.015625	-6.51	96.52	0.55
8293.945313	-6.50	96.79	0.79
8296.875000	-6.49	97.05	0.81
8299.804688	-6.48	97.32	0.81
8302.734375	-6.48	97.58	0.64
8305.664063	-6.47	97.84	0.52
8308.593750	-6.46	98.10	0.65
8311.523438	-6.45	98.37	0.87
8314.453125	-6.44	98.67	0.92
8317.382813	-6.44	98.99	0.91
8320.312500	-6.43	99.32	0.84
8323.242188	-6.43	99.67	0.91
8326.171875	-6.43	100.02	0.92
8329.101563	-6.42	100.39	0.85
8332.031250	-6.41	100.75	0.50
8334.960938	-6.41	101.11	0.70
8337.890625	-6.40	101.47	0.68
8340.820313	-6.39	101.85	0.75
8343.750000	-6.38	102.26	0.82
8346.679688	-6.38	102.66	0.63
8349.609375	-6.38	103.05	0.59
8352.539063	-6.37	103.44	0.91
8355.468750	-6.36	103.84	0.83
8358.398438	-6.36	104.23	0.49
8361.328125	-6.35	104.62	0.63
8364.257813	-6.34	105.02	0.62
8367.187500	-6.33	105.42	0.67
8370.117188	-6.32	105.82	0.74
8373.046875	-6.31	106.23	0.81
8375.976563	-6.31	106.62	0.73
8378.906250	-6.30	107.01	0.64
8381.835938	-6.29	107.38	0.48
8384.765625	-6.28	107.77	0.43
8387.695313	-6.27	108.17	0.72
8390.625000	-6.27	108.58	0.80
8393.554688	-6.26	109.01	0.75
8396.484375	-6.25	109.43	0.76
8399.414063	-6.24	109.86	0.73
8402.343750	-6.24	110.29	0.83
8405.273438	-6.23	110.71	0.75
8408.203125	-6.23	111.12	0.58
8411.132813	-6.22	111.52	0.29
8414.062500	-6.21	111.91	0.57
8416.992188	-6.20	112.32	0.43
8419.921875	-6.19	112.72	0.56
8422.851563	-6.18	113.13	0.77
8425.781250	-6.17	113.53	0.61
8428.710938	-6.16	113.94	0.49
8431.640625	-6.14	114.34	0.42
8434.570313	-6.13	114.75	0.54
8437.500000	-6.12	115.15	0.78
8440.429688	-6.11	115.58	0.91
8443.359375	-6.10	116.01	0.88
8446.289063	-6.09	116.45	0.76
8449.218750	-6.08	116.87	0.77
8452.148438	-6.07	117.30	0.69
8455.078125	-6.06	117.73	0.51
8458.007813	-6.06	118.16	0.70
8460.937500	-6.04	118.58	0.58
8463.867188	-6.03	119.00	0.70
8466.796875	-6.02	119.43	0.87
8469.726563	-6.01	119.86	0.87
8472.656250	-6.00	120.28	0.82
8475.585938	-5.99	120.69	0.44
8478.515625	-5.99	121.08	0.39
8481.445313	-5.98	121.46	0.40
8484.375000	-5.97	121.83	0.32
8487.304688	-5.97	122.21	0.80
8490.234375	-5.96	122.60	0.81
8493.164063	-5.96	123.01	0.79
8496.093750	-5.95	123.43	0.80
8499.023438	-5.95	123.85	0.68
8501.953125	-5.94	124.28	0.70
8504.882813	-5.94	124.72	0.48
8507.812500	-5.94	125.15	0.63
8510.742188	-5.93	125.59	0.68
8513.671875	-5.93	126.03	0.93
8516.601563	-5.93	126.49	0.94
8519.531250	-5.93	126.95	0.95
8522.460938	-5.93	127.42	0.93
8525.390625	-5.93	127.88	0.61
8528.320313	-5.93	128.34	0.85
8531.250000	-5.93	128.79	0.64
8534.179688	-5.93	129.25	0.86
8537.109375	-5.93	129.73	0.79
8540.039063	-5.93	130.21	0.90
8542.968750	-5.93	130.70	0.84
8545.898438	-5.93	131.19	0.89
8548.828125	-5.93	131.68	0.79
8551.757813	-5.93	132.17	0.84
8554.687500	-5.93	132.64	0.66
8557.617188	-5.93	133.11	0.68
8560.546875	-5.93	133.57	0.29
8563.476563	-5.94	134.03	0.31
8566.406250	-5.94	134.48	0.25
8569.335938	-5.94	134.93	0.41
8572.265625	-5.95	135.38	0.36
8575.195313	-5.95	135.83	0.29
8578.125000	-5.95	136.28	0.76
8581.054688	-5.95	136.70	0.85
8583.984375	-5.95	137.11	0.84
8586.914063	-5.95	137.50	0.85
8589.843750	-5.95	137.90	0.74
8592.773438	-5.95	138.30	0.29
8595.703125	-5.95	138.70	0.93
8598.632813	-5.95	139.10	0.86
8601.562500	-5.95	139.50	0.79
8604.492188	-5.95	139.89	0.70
8607.421875	-5.95	140.27	0.78
8610.351563	-5.95	140.66	0.31
8613.281250	-5.95	141.05	0.49
8616.210938	-5.95	141.43	0.36
8619.140625	-5.95	141.81	0.42
8622.070313	-5.95	142.20	0.78
8625.000000	-5.95	142.57	0.82
8627.929688	-5.94	142.94	0.83
8630.859375	-5.94	143.29	0.85
8633.789063	-5.94	143.63	0.80
8636.718750	-5.94	143.96	0.81
8639.648438	-5.94	144.28	0.95
8642.578125	-5.94	144.58	0.98
8645.507813	-5.94	144.88	0.93
8648.437500	-5.94	145.17	0.79
8651.367188	-5.94	145.45	0.76
8654.296875	-5.94	145.71	0.47
8657.226563	-5.94	145.97	0.48
8660.156250	-5.95	146.22	0.53
8663.085938	-5.95	146.46	0.71
8666.015625	-5.95	146.71	0.80
8668.945313	-5.95	146.96	0.95
8671.875000	-5.96	147.20	0.98
8674.804688	-5.96	147.43	0.97
8677.734375	-5.96	147.66	0.97
8680.664063	-5.97	147.87	0.92
8683.593750	-5.97	148.07	0.79
8686.523438	-5.98	148.25	0.69
8689.453125	-5.98	148.43	0.73
8692.382813	-5.99	148.59	0.46
8695.312500	-6.00	148.75	0.58
8698.242188	-6.00	148.90	0.64
8701.171875	-6.01	149.05	0.41
8704.101563	-6.01	149.18	0.74
8707.031250	-6.02	149.30	0.74
8709.960938	-6.03	149.41	0.86
8712.890625	-6.03	149.50	0.88
8715.820313	-6.04	149.58	0.86
8718.750000	-6.05	149.65	0.96
8721.679688	-6.06	149.71	0.89
8724.609375	-6.07	149.76	0.85
8727.539063	-6.07	149.79	0.86
8730.468750	-6.08	149.80	0.77
8733.398438	-6.09	149.80	0.79
8736.328125	-6.10	149.79	0.82
8739.257813	-6.12	149.76	0.72
8742.187500	-6.13	149.72	0.64
8745.117188	-6.14	149.69	0.68
8748.046875	-6.15	149.64	0.53
8750.976563	-6.16	149.59	0.90
8753.906250	-6.17	149.52	0.89
8756.835938	-6.19	149.44	0.73
8759.765625	-6.20	149.36	0.79
8762.695313	-6.21	149.26	0.79
8765.625000	-6.23	149.15	0.62
8768.554688	-6.24	149.03	0.72
8771.484375	-6.25	148.90	0.84
8774.414063	-6.26	148.75	0.77
8777.343750	-6.28	148.60	0.47
8780.273438	-6.29	148.44	0.20
8783.203125	-6.30	148.28	0.36
8786.132813	-6.31	148.11	0.82
8789.062500	-6.33	147.94	0.82
8791.992188	-6.34	147.75	0.82
8794.921875	-6.35	147.55	0.88
8797.851563	-6.36	147.34	0.81
8800.781250	-6.37	147.13	0.87
8803.710938	-6.38	146.90	0.86
8806.640625	-6.39	146.67	0.79
8809.570313	-6.40	146.42	0.75
8812.500000	-6.41	146.16	0.87
8815.429688	-6.42	145.89	0.84
8818.359375	-6.44	145.60	0.90
8821.289063	-6.45	145.30	0.93
8824.218750	-6.46	144.99	0.93
8827.148438	-6.47	144.67	0.87
8830.078125	-6.48	144.34	0.69
8833.007813	-6.48	144.01	0.78
8835.937500	-6.49	143.67	0.78
8838.867188	-6.50	143.31	0.84
8841.796875	-6.51	142.95	0.84
8844.726563	-6.51	142.58	0.82
8847.656250	-6.52	142.21	0.68
8850.585938	-6.53	141.83	0.90
8853.515625	-6.53	141.44	0.72
8856.445313	-6.53	141.05	0.47
8859.375000	-6.53	140.67	0.52
8862.304688	-6.53	140.27	0.62
8865.234375	-6.53	139.88	0.62
8868.164063	-6.53	139.49	0.58
8871.093750	-6.53	139.09	0.62
8874.023438	-6.52	138.68	0.14
8876.953125	-6.51	138.28	0.25
8879.882813	-6.51	137.88	0.70
8882.812500	-6.49	137.48	0.38
8885.742188	-6.48	137.08	0.39
8888.671875	-6.47	136.69	0.12
8891.601563	-6.46	136.29	0.54
8894.531250	-6.44	135.89	0.23
8897.460938	-6.43	135.50	0.80
8900.390625	-6.41	135.11	0.78
8903.320313	-6.40	134.73	0.89
8906.250000	-6.38	134.36	0.93
8909.179688	-6.36	133.99	0.60
8912.109375	-6.34	133.63	0.51
8915.039063	-6.32	133.27	0.90
8917.968750	-6.30	132.93	0.84
8920.898438	-6.28	132.59	0.88
8923.828125	-6.26	132.27	0.78
8926.757813	-6.25	131.95	0.87
8929.687500	-6.23	131.65	0.85
8932.617188	-6.21	131.36	0.68
8935.546875	-6.19	131.08	0.81
8938.476563	-6.17	130.81	0.68
8941.406250	-6.15	130.54	0.74
8944.335938	-6.13	130.29	0.72
8947.265625	-6.11	130.04	0.96
8950.195313	-6.09	129.81	0.72
8953.125000	-6.07	129.59	0.72
8956.054688	-6.05	129.35	0.60
8958.984375	-6.03	129.10	0.33
8961.914063	-6.01	128.86	0.71
8964.843750	-5.99	128.62	0.87
8967.773438	-5.97	128.41	0.92
8970.703125	-5.95	128.21	0.94
8973.632813	-5.94	128.04	0.92
8976.562500	-5.92	127.87	0.90
8979.492188	-5.90	127.72	0.88
8982.421875	-5.89	127.57	0.87
8985.351563	-5.87	127.42	0.67
8988.281250	-5.86	127.28	0.11
8991.210938	-5.84	127.14	0.50
8994.140625	-5.83	127.00	0.85
8997.070313	-5.82	126.89	0.97
9000.000000	-5.80	126.80	0.95
9002.929688	-5.79	126.73	0.90
9005.859375	-5.78	126.67	0.95
9008.789063	-5.77	126.63	0.98
9011.718750	-5.76	126.60	0.85
9014.648438	-5.75	126.58	0.63
9017.578125	-5.74	126.56	0.34
9020.507813	-5.73	126.54	0.55
9023.437500	-5.73	126.52	0.80
9026.367188	-5.72	126.51	0.97
9029.296875	-5.72	126.51	0.98
9032.226563	-5.71	126.50	0.97
9035.156250	-5.71	126.49	0.83
9038.085938	-5.71	126.48	0.60
9041.015625	-5.70	126.47	0.28
9043.945313	-5.70	126.45	0.07
9046.875000	-5.70	126.44	0.36
